,P_Risk-On,P_Risk-Off,P_Neutral,regime_label,regime_cluster
2016-04-04,0.9987318847313718,0.0012681152686274753,1.0034745312697033e-15,Risk-On,2
2016-04-05,0.9986013324946168,0.001398667505381015,1.7549683067632934e-15,Risk-On,2
2016-04-06,0.9995451087423118,0.0004548912576883104,9.19611136417534e-18,Risk-On,2
2016-04-07,0.9990562288569099,0.0009437711430904957,1.2613852217290868e-17,Risk-On,2
2016-04-08,0.9988477573466837,0.0011522426533162645,2.25983063283585e-17,Risk-On,2
2016-04-11,0.9967012208831926,0.0032987791168071017,3.0886702044978233e-16,Risk-On,2
2016-04-12,0.9948252012974901,0.005174798702508322,1.3418759741588603e-15,Risk-On,2
2016-04-13,0.9983623674676046,0.0016376325323940778,1.4218955121371604e-15,Risk-On,2
2016-04-14,0.998833771971058,0.0011662280289413433,2.9232767776444016e-16,Risk-On,2
2016-04-15,0.9991629195786175,0.0008370804213787445,3.633819603026419e-15,Risk-On,2
2016-04-18,0.9976562986401896,0.0023437013597367063,7.37231834819925e-14,Risk-On,2
2016-04-19,0.9985538870658166,0.0014461129341391936,4.436660276209771e-14,Risk-On,2
2016-04-20,0.9971004483882255,0.0028995516111262527,6.481674908282536e-13,Risk-On,2
2016-04-21,0.9963744115972268,0.003625588401907405,8.656365637995071e-13,Risk-On,2
2016-04-22,0.9964754625830219,0.0035245374160291277,9.490131472191278e-13,Risk-On,2
2016-04-25,0.9964327943059826,0.0035672056929923713,1.0254643021054942e-12,Risk-On,2
2016-04-26,0.9949941708019437,0.005005829196389264,1.6672983333861144e-12,Risk-On,2
2016-04-27,0.9793079232271908,0.02069207599182856,7.809813563990187e-10,Risk-On,2
2016-04-28,0.9636947387415717,0.03630526026604532,9.923825614907148e-10,Risk-On,2
2016-04-29,0.8915860641877978,0.10841393362735681,2.1848451436149913e-09,Risk-On,2
2016-05-02,0.9138923049512698,0.08610769308456595,1.9641636814432894e-09,Risk-On,2
2016-05-03,0.9296781382041538,0.07032186156175647,2.3408969390836427e-10,Risk-On,2
2016-05-04,0.9612469771123221,0.038753022855865876,3.181248030061513e-11,Risk-On,2
2016-05-05,0.9655586710534809,0.03444132888021945,6.630033144402949e-11,Risk-On,2
2016-05-06,0.9896191305842941,0.010380869393847808,2.1857837448407435e-11,Risk-On,2
2016-05-09,0.9973763419244706,0.0026236580754521338,7.706033496043655e-14,Risk-On,2
2016-05-10,0.9983854281166344,0.0016145718832900145,7.547852985713398e-14,Risk-On,2
2016-05-11,0.9971072814018301,0.002892718598025655,1.441956473336445e-13,Risk-On,2
2016-05-12,0.9958491519503543,0.004150848049294683,3.513033796140444e-13,Risk-On,2
2016-05-13,0.9945668923089847,0.005433107690290877,7.242164052044954e-13,Risk-On,2
2016-05-16,0.9888221332448559,0.011177866743654974,1.1489503328834359e-11,Risk-On,2
2016-05-17,0.986766911673123,0.013233088320865491,6.011783622521327e-12,Risk-On,2
2016-05-18,0.994291183186914,0.005708816810392602,2.6937239875744267e-12,Risk-On,2
2016-05-19,0.9947780137943973,0.005221986203142791,2.459794818905379e-12,Risk-On,2
2016-05-20,0.997114219714511,0.0028857802832875077,2.201648542613391e-12,Risk-On,2
2016-05-23,0.9948396404219926,0.00516035957240354,5.603571371018043e-12,Risk-On,2
2016-05-24,0.9966560042124788,0.0033439957833407414,4.180703021979208e-12,Risk-On,2
2016-05-25,0.9941703112476887,0.0058296887414058755,1.0905339215197535e-11,Risk-On,2
2016-05-26,0.994863323499107,0.005136676496218693,4.6739301117967455e-12,Risk-On,2
2016-05-27,0.995704129777106,0.004295870220794555,2.09976664219912e-12,Risk-On,2
2016-05-30,0.9916376862343004,0.008362313760384541,5.315573053529869e-12,Risk-On,2
2016-05-31,0.9933337834864385,0.006666216506705439,6.856517367723421e-12,Risk-On,2
2016-06-01,0.9972816705250729,0.002718329474788871,1.3839139285350744e-13,Risk-On,2
2016-06-02,0.9976377554366469,0.0023622445632286554,1.245975169967811e-13,Risk-On,2
2016-06-03,0.9987729842287651,0.0012270157712212994,1.3529480191136721e-14,Risk-On,2
2016-06-06,0.9975899548449033,0.0024100451550732533,2.3464994707758367e-14,Risk-On,2
2016-06-07,0.9976796337715238,0.0023203662284549884,2.110953288944313e-14,Risk-On,2
2016-06-08,0.9984203010878838,0.0015796989121114853,4.264680717159607e-15,Risk-On,2
2016-06-09,0.9985265022004667,0.0014734977995230474,1.0288226673686093e-14,Risk-On,2
2016-06-10,0.9966950117604554,0.0033049882395189334,2.5362143673445558e-14,Risk-On,2
2016-06-13,0.9657311684115263,0.034268831588441226,3.246778162351022e-14,Risk-On,2
2016-06-14,0.9733908042706093,0.026609195729328145,6.268012027357471e-14,Risk-On,2
2016-06-15,0.9810190978806885,0.018980902119212138,9.900518158159885e-14,Risk-On,2
2016-06-16,0.9857042953250337,0.014295704674794203,1.7208800058954038e-13,Risk-On,2
2016-06-17,0.9897503664740069,0.010249633525918749,7.464019289852627e-14,Risk-On,2
2016-06-20,0.9904663489312887,0.009533651067691383,1.019565889365392e-12,Risk-On,2
2016-06-21,0.9871341377090124,0.012865862289254418,1.7334386110751286e-12,Risk-On,2
2016-06-22,0.8747173947175935,0.12528260527006876,1.233702429576098e-11,Risk-On,2
2016-06-23,0.9846723194390177,0.015327680553851527,7.130706161155285e-12,Risk-On,2
2016-06-24,0.047341978672305496,0.952658021306706,2.098906559290158e-11,Risk-Off,1
2016-06-27,0.04710958996611431,0.9528904094333331,6.005518211860983e-10,Risk-Off,1
2016-06-28,0.8870826500396887,0.11291734940760746,5.527046807062857e-10,Risk-On,2
2016-06-29,0.9814060386785937,0.01859396121038628,1.1102011587987127e-10,Risk-On,2
2016-06-30,0.9831554956755973,0.01684450427287117,5.153177701334181e-11,Risk-On,2
2016-07-01,0.9573822669680953,0.042617732857564546,1.743395484169671e-10,Risk-On,2
2016-07-04,0.619509914265577,0.3804900853413567,3.930667610344396e-10,Risk-On,2
2016-07-05,0.9423570133281927,0.057642986564405384,1.0740251591099493e-10,Risk-On,2
2016-07-06,0.9911851142118022,0.008814885787164372,1.0335872792661845e-12,Risk-On,2
2016-07-07,0.9916471566801364,0.008352843318995043,8.684783948207174e-13,Risk-On,2
2016-07-08,0.9967898189865996,0.003210181012590478,8.102670057792647e-13,Risk-On,2
2016-07-11,0.9973870723292928,0.0026129276705487148,1.5862413049633415e-13,Risk-On,2
2016-07-12,0.996437606700116,0.003562393299724395,1.5930149342745186e-13,Risk-On,2
2016-07-13,0.9968106337392271,0.0031893662603180244,4.55131243605522e-13,Risk-On,2
2016-07-14,0.9966841256513806,0.003315874348330666,2.8844297694233467e-13,Risk-On,2
2016-07-15,0.9986418733976616,0.0013581266022714433,6.684691768767242e-14,Risk-On,2
2016-07-18,0.9964209348465892,0.003579065151630522,1.780076577846497e-12,Risk-On,2
2016-07-19,0.9955977445444141,0.004402255453368491,2.2172176037026962e-12,Risk-On,2
2016-07-20,0.9956091258590626,0.004390874135292114,5.6453868672364235e-12,Risk-On,2
2016-07-21,0.9909551124742383,0.009044887517993113,7.768864926059193e-12,Risk-On,2
2016-07-22,0.9979799190057733,0.0020200809915855147,2.641097784414611e-12,Risk-On,2
2016-07-25,0.9980676708419067,0.0019323291553957032,2.6974538525428976e-12,Risk-On,2
2016-07-26,0.9972870895171793,0.002712910477340604,5.480288825608299e-12,Risk-On,2
2016-07-27,0.9918372041236019,0.008162795831231648,4.516614012570681e-11,Risk-On,2
2016-07-28,0.9931586510698328,0.006841348887909325,4.225753343610792e-11,Risk-On,2
2016-07-29,0.994738095689265,0.005261904292331752,1.84028414558217e-11,Risk-On,2
2016-08-01,0.9867687017917555,0.013231298158196634,5.004815006597045e-11,Risk-On,2
2016-08-02,0.9915106038030569,0.008489396182503479,1.4439316770082797e-11,Risk-On,2
2016-08-03,0.9968158217167304,0.0031841782824762925,7.928796133802117e-13,Risk-On,2
2016-08-04,0.998523605746987,0.0014763942525604585,4.525015722470472e-13,Risk-On,2
2016-08-05,0.9989010124134836,0.0010989875861874422,3.29147554649872e-13,Risk-On,2
2016-08-08,0.9993532225109768,0.0006467774889623637,6.099904970219952e-14,Risk-On,2
2016-08-09,0.998774723549913,0.0012252764499004435,1.8611700426136015e-13,Risk-On,2
2016-08-10,0.9992257185764379,0.0007742814235174463,4.5020926764882573e-14,Risk-On,2
2016-08-11,0.9992178677359015,0.0007821322640325449,6.573377625037169e-14,Risk-On,2
2016-08-12,0.9993049305424889,0.0006950694574717685,3.959778800434697e-14,Risk-On,2
2016-08-15,0.9989097147905925,0.0010902852080525536,1.3545868433228173e-12,Risk-On,2
2016-08-16,0.9987737054737185,0.0012262945252565175,1.025214187644788e-12,Risk-On,2
2016-08-17,0.9990069494757677,0.000993050523830408,4.020966447438627e-13,Risk-On,2
2016-08-18,0.9988911303318846,0.0011088696679229999,1.9215536216716344e-13,Risk-On,2
2016-08-19,0.9986589834618264,0.0013410165378877404,2.8603257323350064e-13,Risk-On,2
2016-08-22,0.9982765014950681,0.0017234985025705242,2.3612223226414936e-12,Risk-On,2
2016-08-23,0.9975079352175268,0.002492064777813285,4.659973658098497e-12,Risk-On,2
2016-08-24,0.99669691359337,0.003303086385905787,2.0724000513474552e-11,Risk-On,2
2016-08-25,0.9952458527881857,0.004754147187490621,2.4323800711981065e-11,Risk-On,2
2016-08-26,0.9949840251659281,0.005015974797028094,3.7043671687863204e-11,Risk-On,2
2016-08-29,0.994284332808688,0.0057156671373674835,5.3944904873220255e-11,Risk-On,2
2016-08-30,0.9930017569745547,0.006998242980038875,4.540557682521722e-11,Risk-On,2
2016-08-31,0.9981607244239257,0.0018392755691045704,6.970047934937595e-12,Risk-On,2
2016-09-01,0.9988904471737721,0.001109552815285821,1.0941761663793811e-11,Risk-On,2
2016-09-02,0.9985455670225405,0.001454432950339562,2.711991594129995e-11,Risk-On,2
2016-09-05,0.9989493468663834,0.0010506531243984017,9.217875707193135e-12,Risk-On,2
2016-09-06,0.9989170951028087,0.0010829048892037644,7.987643810467992e-12,Risk-On,2
2016-09-07,0.9990992064528217,0.0009007935461554675,1.0227410694883952e-12,Risk-On,2
2016-09-08,0.9989501202172264,0.0010498797817103409,1.0629398196998572e-12,Risk-On,2
2016-09-09,0.9930561874226305,0.006943812574192549,3.1771920903399188e-12,Risk-On,2
2016-09-12,0.9988659289073197,0.0011340710923128869,3.6731049700181386e-13,Risk-On,2
2016-09-13,0.990914321739637,0.00908567825928564,1.077755608987036e-12,Risk-On,2
2016-09-14,0.9888983933552421,0.011101606644191441,5.66109723540881e-13,Risk-On,2
2016-09-15,0.9973160398748476,0.002683960124465484,6.872264903502164e-13,Risk-On,2
2016-09-16,0.9979649125803083,0.0020350874179413526,1.750202782677409e-12,Risk-On,2
2016-09-19,0.997053035273639,0.002946964695607057,3.075432425050011e-11,Risk-On,2
2016-09-20,0.996077560403072,0.003922439549494162,4.743343316063727e-11,Risk-On,2
2016-09-21,0.9970022340039424,0.0029977657225962904,2.7346165752431197e-10,Risk-On,2
2016-09-22,0.9979576971057919,0.00204230268663722,2.0757111121993938e-10,Risk-On,2
2016-09-23,0.9977260075128856,0.0022739922720387998,2.150754493504907e-10,Risk-On,2
2016-09-26,0.9974613508374903,0.0025386484807307006,6.817791115796793e-10,Risk-On,2
2016-09-27,0.9978838271017073,0.0021161722475348693,6.507578937853591e-10,Risk-On,2
2016-09-28,0.9968920168513771,0.003107980838627309,2.309995207440899e-09,Risk-On,2
2016-09-29,0.9916402693539124,0.00835972556151716,5.084570654328446e-09,Risk-On,2
2016-09-30,0.9957397302607689,0.004260266912205786,2.8270251873200822e-09,Risk-On,2
2016-10-03,0.9959096408899664,0.004090358090555387,1.0194783917115626e-09,Risk-On,2
2016-10-04,0.9961015625101934,0.0038984373521439653,1.3766276873380212e-10,Risk-On,2
2016-10-05,0.9979029673045551,0.0020970326877946303,7.650477864363431e-12,Risk-On,2
2016-10-06,0.9983499357431103,0.0016500642485052066,8.384146643196706e-12,Risk-On,2
2016-10-07,0.9973763431932939,0.0026236567960889676,1.0617460251687796e-11,Risk-On,2
2016-10-10,0.998886835459307,0.0011131645395782176,1.114597100825894e-12,Risk-On,2
2016-10-11,0.9950958940629937,0.004904105921698793,1.5307533124832338e-11,Risk-On,2
2016-10-12,0.9894931733529754,0.010506826608983416,3.804151009407177e-11,Risk-On,2
2016-10-13,0.9886636384359497,0.011336361516168797,4.788151758096129e-11,Risk-On,2
2016-10-14,0.9823672774852239,0.017632722445269356,6.950737651449592e-11,Risk-On,2
2016-10-17,0.9562886863410175,0.043711310402776045,3.256206561188168e-09,Risk-On,2
2016-10-18,0.9750908178713761,0.024909178037835426,4.090788778617826e-09,Risk-On,2
2016-10-19,0.9852622026209236,0.014737796022747962,1.356328975267565e-09,Risk-On,2
2016-10-20,0.9929664728855954,0.00703352658432919,5.30075579259783e-10,Risk-On,2
2016-10-21,0.9837233486246573,0.016276650036414767,1.3389277544845938e-09,Risk-On,2
2016-10-24,0.9837379672090324,0.01626203039289518,2.398072926213912e-09,Risk-On,2
2016-10-25,0.9853080790762244,0.014691917251351041,3.672425317966884e-09,Risk-On,2
2016-10-26,0.9899894813054678,0.010010515138339175,3.5561928132017297e-09,Risk-On,2
2016-10-27,0.9843167831404457,0.015683212454328053,4.405226316250728e-09,Risk-On,2
2016-10-28,0.9855297701593583,0.014470225506047237,4.334594881108463e-09,Risk-On,2
2016-10-31,0.9773528180947224,0.022647173642676918,8.262601005031278e-09,Risk-On,2
2016-11-01,0.9508311195087572,0.04916886571349865,1.4777744081168849e-08,Risk-On,2
2016-11-02,0.9350896879460557,0.06491031163934673,4.1459795005095413e-10,Risk-On,2
2016-11-03,0.6274531006364954,0.3725468988401608,5.233437656951606e-10,Risk-On,2
2016-11-04,0.5681877499337735,0.4318122494646265,6.016000878451164e-10,Risk-On,2
2016-11-07,0.9781190884313206,0.021880911546271423,2.240826321119254e-11,Risk-On,2
2016-11-08,0.9611422047184137,0.0388577952459413,3.564467506033124e-11,Risk-On,2
2016-11-09,0.9756310792901893,0.024368920708506044,1.3050869122243333e-12,Risk-On,2
2016-11-10,0.9316469453435625,0.06835305465501781,1.4193025259841372e-12,Risk-On,2
2016-11-11,0.9413845211748673,0.05861547882375451,1.3784929560253298e-12,Risk-On,2
2016-11-14,0.9820033597658818,0.017996640233590135,5.284103108232352e-13,Risk-On,2
2016-11-15,0.9864783653627486,0.013521634636219795,1.0318548927627003e-12,Risk-On,2
2016-11-16,0.9907600032980228,0.009239996701685078,2.920779229833028e-13,Risk-On,2
2016-11-17,0.9904222804474966,0.009577719552344445,1.5908009240984133e-13,Risk-On,2
2016-11-18,0.989202617256368,0.010797382743562465,6.989376132681074e-14,Risk-On,2
2016-11-21,0.9804433359514315,0.019556664047926508,6.416643173342291e-13,Risk-On,2
2016-11-22,0.9842906383109755,0.015709361688344987,6.797585879506424e-13,Risk-On,2
2016-11-23,0.9661793639559043,0.03382063604197081,2.125387242925299e-12,Risk-On,2
2016-11-24,0.9716841573791568,0.028315842619219964,1.6223489410745964e-12,Risk-On,2
2016-11-25,0.9677608723596463,0.03223912763844737,1.9059587201214695e-12,Risk-On,2
2016-11-28,0.9624984708048577,0.03750152918064404,1.4497946738440211e-11,Risk-On,2
2016-11-29,0.9739108771362979,0.026089122851329388,1.2372873331317822e-11,Risk-On,2
2016-11-30,0.8710811704857246,0.12891882950315142,1.112402637562399e-11,Risk-On,2
2016-12-01,0.6562968963677159,0.3437031035695817,6.270260147654346e-11,Risk-On,2
2016-12-02,0.10624414234613323,0.8937558575121629,1.4170375388043261e-10,Risk-Off,1
2016-12-05,0.30578528883591677,0.6942147109578323,2.0625186862516988e-10,Risk-Off,1
2016-12-06,0.351891752575486,0.6481082473363544,8.815989899365473e-11,Risk-Off,1
2016-12-07,0.516497044926622,0.4835029550015885,7.17895438405858e-11,Risk-On,2
2016-12-08,0.15613024531671338,0.8438697546205957,6.269061582252079e-11,Risk-Off,1
2016-12-09,0.05203065415597387,0.9479693458314244,1.2600836899651867e-11,Risk-Off,1
2016-12-12,0.046028727964296245,0.9539712720112402,2.4463360765943343e-11,Risk-Off,1
2016-12-13,0.12686495936303568,0.8731350406138979,2.3065771578979224e-11,Risk-Off,1
2016-12-14,0.5434833129017911,0.4565166870942229,3.9860964167686854e-12,Risk-On,2
2016-12-15,0.25699189678782147,0.7430081032093853,2.7923660883644525e-12,Risk-Off,1
2016-12-16,0.23578539946900137,0.764214600529912,1.0870371730825371e-12,Risk-Off,1
2016-12-19,0.25736924697761054,0.7426307530207659,1.6228200176050895e-12,Risk-Off,1
2016-12-20,0.25065002681500725,0.749349973184248,7.442564097211425e-13,Risk-Off,1
2016-12-21,0.34887619200512954,0.6511238079945587,3.1134000436523416e-13,Risk-Off,1
2016-12-22,0.3057422419946375,0.6942577580050718,2.907637602032211e-13,Risk-Off,1
2016-12-23,0.17244223408226952,0.827557765917229,5.017640503973806e-13,Risk-Off,1
2016-12-26,0.21501792247659027,0.7849820775227514,6.590618852240342e-13,Risk-Off,1
2016-12-27,0.07943923459427599,0.920560765403216,2.5081202315934843e-12,Risk-Off,1
2016-12-28,0.34594306399782215,0.6540569360004586,1.7199173231838263e-12,Risk-Off,1
2016-12-29,0.5277848536324631,0.47221514636559986,1.937833448512843e-12,Risk-On,2
2016-12-30,0.5548150729779121,0.44518492701595197,6.136813665777085e-12,Risk-On,2
2017-01-02,0.01121321259006346,0.9887867873948563,1.5081074927965753e-11,Risk-Off,1
2017-01-03,0.012134626749253438,0.9878653732487657,1.9811653681657828e-12,Risk-Off,1
2017-01-04,0.013336706833781008,0.9866632931594711,6.747317001837395e-12,Risk-Off,1
2017-01-05,0.02501110872366053,0.9749888912450307,3.130838855640563e-11,Risk-Off,1
2017-01-06,0.01609793526919501,0.9839020647221345,8.670733481621279e-12,Risk-Off,1
2017-01-09,0.037308739851025494,0.9626912601334688,1.5506383168172406e-11,Risk-Off,1
2017-01-10,0.039389378257094376,0.9606106217388858,4.019099843188448e-12,Risk-Off,1
2017-01-11,0.046355728602738046,0.9536442713939948,3.2662625564314477e-12,Risk-Off,1
2017-01-12,0.02904526997467955,0.9709547300239083,1.412301249284639e-12,Risk-Off,1
2017-01-13,0.04300036300083468,0.9569996369965705,2.5946755928324185e-12,Risk-Off,1
2017-01-16,0.022591540274869655,0.9774084596569674,6.816284788146219e-11,Risk-Off,1
2017-01-17,0.023306345280165244,0.9766936545572716,1.6256375106308824e-10,Risk-Off,1
2017-01-18,0.014999962503375375,0.985000037381978,1.1464652443367439e-10,Risk-Off,1
2017-01-19,0.012364099240137115,0.9876359007141357,4.5726583803386806e-11,Risk-Off,1
2017-01-20,0.011299884488748243,0.9887001154943433,1.690835586635376e-11,Risk-Off,1
2017-01-23,0.010744235674951622,0.98925576425926,6.578805345959295e-11,Risk-Off,1
2017-01-24,0.012304657274593832,0.9876953426720427,5.336303937817385e-11,Risk-Off,1
2017-01-25,0.01685666699228157,0.9831433326881129,3.1960462861812774e-10,Risk-Off,1
2017-01-26,0.014595244871650554,0.9854047546797714,4.48577202429592e-10,Risk-Off,1
2017-01-27,0.018049220094188037,0.9819507794637802,4.420322337456357e-10,Risk-Off,1
2017-01-30,0.02535922722720241,0.9746407722376368,5.35161644862541e-10,Risk-Off,1
2017-01-31,0.03102034232454978,0.968979655763711,1.9117384421455935e-09,Risk-Off,1
2017-02-01,0.026855192593570356,0.9731448058666106,1.5398199865161577e-09,Risk-Off,1
2017-02-02,0.01849371924939666,0.9815062793946341,1.3559695495359964e-09,Risk-Off,1
2017-02-03,0.017578546471190438,0.9824214529997316,5.290788083201071e-10,Risk-Off,1
2017-02-06,0.03340539162797954,0.9665946079733274,3.986928651051219e-10,Risk-Off,1
2017-02-07,0.029851652459435715,0.9701483472192022,3.2136214500376905e-10,Risk-Off,1
2017-02-08,0.044890402671934386,0.9551095967373153,5.907505597833663e-10,Risk-Off,1
2017-02-09,0.038457855501486275,0.9615421441092517,3.892612776602413e-10,Risk-Off,1
2017-02-10,0.029653179569397583,0.9703468202316425,1.9896031832733395e-10,Risk-Off,1
2017-02-13,0.03749234983366741,0.9625076500639492,1.023829029874259e-10,Risk-Off,1
2017-02-14,0.03230166271221854,0.9676983371583066,1.294757285499613e-10,Risk-Off,1
2017-02-15,0.023708135703523224,0.9762918640595831,2.368931379607476e-10,Risk-Off,1
2017-02-16,0.042315046576851804,0.9576849530935005,3.296472176856374e-10,Risk-Off,1
2017-02-17,0.04848692582507581,0.951513073987053,1.8787103075073688e-10,Risk-Off,1
2017-02-20,0.03184084875873503,0.9681591505975976,6.436672697567526e-10,Risk-Off,1
