,regime_state,regime_label,P_Bull,P_Neutral,P_Bear
2000-03-01,2,Bear,1.9876794372141412e-06,1.0147747530310345e-05,0.9999878645730518
2000-03-02,2,Bear,2.0650128690319254e-07,9.121301335631277e-06,0.9999906721967212
2000-03-03,2,Bear,1.0815508432645126e-09,2.506597375056079e-08,0.9999999738520277
2000-03-06,2,Bear,4.0839632944286804e-08,5.97657818440931e-07,0.9999993615021814
2000-03-07,2,Bear,1.3139856601340277e-07,1.54775034133157e-06,0.9999983208504546
2000-03-08,2,Bear,3.6589126864287455e-07,3.2199640140524133e-06,0.9999964141453065
2000-03-09,2,Bear,6.030694792936519e-06,5.046868596954554e-06,0.999988922435898
2000-03-10,2,Bear,1.2602996794140109e-05,6.11970194206692e-05,0.9999261999840752
2000-03-13,2,Bear,4.775037939291695e-07,2.0823547789983838e-05,0.9999786989478224
2000-03-14,2,Bear,5.599672686557306e-08,9.259208973237812e-07,0.9999990180827172
2000-03-15,2,Bear,6.623551079406157e-08,2.1239452652523013e-06,0.9999978098191032
2000-03-16,2,Bear,7.060529249937777e-09,2.522651210602931e-07,0.9999997406739903
2000-03-17,2,Bear,6.568786909186311e-11,2.0886313825284293e-09,0.9999999978463165
2000-03-20,2,Bear,1.0380518944668218e-11,3.1791024933367543e-10,0.9999999996725819
2000-03-21,2,Bear,1.0749919514462177e-18,2.3259659542057207e-17,1.0
2000-03-22,2,Bear,1.7655289668063982e-14,4.575401391262444e-13,1.0
2000-03-23,2,Bear,1.5745758863723773e-10,5.067044438982224e-09,0.9999999947758624
2000-03-24,2,Bear,9.110914503765595e-11,2.9911539434020037e-09,0.999999996918632
2000-03-27,2,Bear,5.3965658678646556e-12,1.449422594436078e-10,0.9999999998490239
2000-03-28,2,Bear,8.140529620204406e-09,1.8233391076818327e-07,0.9999998095263617
2000-03-29,2,Bear,2.5994548020321406e-08,9.065165103964409e-07,0.9999990674882411
2000-03-30,2,Bear,1.2980075779834265e-08,2.418899196430151e-07,0.9999997451305132
2000-03-31,2,Bear,1.3052807050022423e-07,1.964437341159469e-06,0.9999979050338996
2000-04-03,2,Bear,5.170622151991452e-08,2.461385747163466e-06,0.9999974869074068
2000-04-04,2,Bear,3.915909372236527e-10,1.9826843656595568e-08,0.999999979781933
2000-04-05,2,Bear,4.242089698498736e-11,2.221826267501785e-09,0.9999999977353582
2000-04-06,2,Bear,1.0015610402227796e-10,3.3829029953064723e-09,0.9999999965166353
2000-04-07,2,Bear,7.273523599321991e-09,2.764187366793145e-07,0.9999997163086338
2000-04-10,2,Bear,1.783839402632133e-09,8.117802100987279e-08,0.9999999170377157
2000-04-11,2,Bear,1.1991907180420665e-10,5.351113081404177e-09,0.9999999945284799
2000-04-12,2,Bear,1.3696061534887014e-11,7.266341366467811e-10,0.9999999992596713
2000-04-13,2,Bear,2.014946427920719e-12,1.333651504871085e-10,0.9999999998653948
2000-04-14,2,Bear,4.751524114124533e-24,6.222319108846345e-22,1.0
2000-04-17,2,Bear,1.7188963054864005e-14,1.2966847803991129e-12,0.999999999998181
2000-04-18,2,Bear,4.851541722444923e-10,2.7591579591438795e-08,0.9999999719238989
2000-04-19,2,Bear,4.4305421365683425e-10,2.1971404692147204e-08,0.9999999775864128
2000-04-20,2,Bear,2.7275986415342646e-09,1.2667969151416516e-07,0.9999998705934642
2000-04-21,2,Bear,9.610815692373168e-15,2.694832191134143e-13,1.0
2000-04-24,2,Bear,8.579722282285307e-12,3.313095108737134e-10,0.999999999659849
2000-04-25,2,Bear,2.0810466874848313e-10,7.76219110786454e-09,0.9999999920291884
2000-04-26,2,Bear,1.0323977594011356e-11,3.8911570757560767e-10,0.9999999995998223
2000-04-27,2,Bear,7.372556997219891e-11,2.803398043430518e-09,0.9999999971223588
2000-04-28,2,Bear,2.928594575623676e-10,1.2061070848852667e-08,0.9999999876454241
2000-05-01,2,Bear,4.3353571301257794e-11,1.588479932387834e-09,0.9999999983683665
2000-05-02,2,Bear,3.6883036758297044e-11,2.0512735228054327e-09,0.9999999979118002
2000-05-03,2,Bear,4.482399933008638e-14,2.998437865525132e-12,0.999999999996362
2000-05-04,2,Bear,1.864317476036948e-13,1.2614928549127425e-11,0.9999999999872671
2000-05-05,2,Bear,2.154705521129122e-10,1.1031161463667799e-08,0.9999999887531885
2000-05-08,2,Bear,4.481788566182447e-11,2.6353463692026787e-09,0.9999999973206286
2000-05-09,2,Bear,1.5587344847265152e-11,8.946278649226133e-10,0.9999999990905053
2000-05-10,2,Bear,2.4712822278851333e-12,1.4423339679141275e-10,0.9999999998526619
2000-05-11,2,Bear,8.20077970002269e-11,3.465566426995945e-09,0.9999999964529707
2000-05-12,2,Bear,2.441042830997842e-09,1.1272517129598352e-07,0.9999998848343306
2000-05-15,2,Bear,9.985187982452654e-10,3.870660360544022e-08,0.9999999602951001
2000-05-16,2,Bear,5.4246366436905176e-11,1.8307840958633198e-09,0.999999998115527
2000-05-17,2,Bear,1.1632415272943174e-11,3.244867276033517e-10,0.999999999663487
2000-05-18,2,Bear,4.689379575903081e-09,1.3864088435866436e-07,0.9999998566691022
2000-05-19,2,Bear,6.832841059509593e-09,3.12901767444346e-07,0.9999996802653697
2000-05-22,2,Bear,8.965706877310276e-10,5.10145804710569e-08,0.9999999480896817
2000-05-23,2,Bear,8.01175295909786e-12,3.415904798274174e-10,0.999999999650754
2000-05-24,2,Bear,1.1896897290953426e-08,5.276349455383304e-07,0.9999994604678796
2000-05-25,2,Bear,8.003703941349506e-09,2.0867757551939984e-07,0.9999997833183677
2000-05-26,2,Bear,5.2533874927237404e-08,1.169486803510921e-06,0.9999987779800185
2000-05-29,2,Bear,2.7190646430742695e-08,1.332062515716041e-06,0.9999986407465401
2000-05-30,2,Bear,5.433129461285462e-10,1.2748148460103308e-08,0.9999999867086445
2000-05-31,2,Bear,1.3214085768203757e-08,5.252629189098996e-07,0.9999994615228929
2000-06-01,2,Bear,8.960653666409446e-11,2.884668626639457e-09,0.9999999970259523
2000-06-02,2,Bear,1.7515520305280283e-13,4.779628134463359e-12,0.999999999994543
2000-06-05,2,Bear,3.598116166334781e-13,7.95820589335501e-12,0.999999999990905
2000-06-06,2,Bear,7.797967561310431e-09,2.7365952114856237e-07,0.9999997185423523
2000-06-07,2,Bear,9.865170399702628e-09,6.934107946455566e-08,0.9999999207939285
2000-06-08,2,Bear,2.1818813728279315e-06,4.225581080776385e-06,0.9999935925375855
2000-06-09,2,Bear,9.384124843799556e-06,2.4576578334654085e-05,0.9999660392969089
2000-06-12,2,Bear,8.671979237754342e-06,2.847802866926766e-05,0.9999628499924706
2000-06-13,2,Bear,2.3025613404205563e-05,2.85212819645224e-05,0.9999484531042951
2000-06-14,2,Bear,3.664824438439807e-05,7.297871244822644e-05,0.9998903730424779
2000-06-15,2,Bear,8.327896512666473e-05,7.440376259275544e-05,0.9998423172714677
2000-06-16,2,Bear,1.6444674676067733e-05,0.0001584657794659836,0.999825089545091
2000-06-19,2,Bear,1.2781957515851569e-05,2.0266916586304423e-05,0.9999669511257452
2000-06-20,2,Bear,8.669978553759594e-05,7.610765873546419e-05,0.9998371925553825
2000-06-21,2,Bear,4.865495133472167e-05,0.00015263483422415968,0.999798710214021
2000-06-22,2,Bear,2.0991882710718108e-05,7.142576868330249e-05,0.9999075823486837
2000-06-23,2,Bear,2.5071588747126383e-05,4.5593467344587876e-05,0.9999293349441019
2000-06-26,2,Bear,0.00010205675118985125,7.727090728066853e-05,0.9998206723406714
2000-06-27,2,Bear,0.000630772974658026,0.0004603826573659157,0.9989088443682144
2000-06-28,2,Bear,0.00251912052995269,0.0016553532848110931,0.9958255261857224
2000-06-29,2,Bear,0.0029861762437574046,0.003507687873100339,0.9935061358823879
2000-06-30,2,Bear,0.003319356669787727,0.0033606723163119977,0.9933199710131131
2000-07-03,2,Bear,0.0022219355096604865,0.003562665620259333,0.9942153988697319
2000-07-04,2,Bear,0.0019849373482897863,0.0023561165717662746,0.9956589460803986
2000-07-05,2,Bear,0.0009100226237874278,0.0021103570303764164,0.996979620345188
2000-07-06,2,Bear,0.0010616173185389586,0.00098831059887233,0.9979500720822606
2000-07-07,2,Bear,0.0007528066145164354,0.001257037086073137,0.9979901562993134
2000-07-10,2,Bear,0.0008607883815624546,0.0008611570483921555,0.998278054569248
2000-07-11,2,Bear,0.00010994691024881364,0.0009646283386537502,0.9989254247509513
2000-07-12,2,Bear,8.546534623183675e-05,0.00010949057868651251,0.9998050440751577
2000-07-13,2,Bear,0.00034263574825676996,0.0002380112774880581,0.9994193529750962
2000-07-14,2,Bear,0.0028965350338656538,0.0015120235690346748,0.9955914413977303
2000-07-17,2,Bear,0.005639166028625189,0.0052711367495768885,0.9890896972224152
2000-07-18,2,Bear,0.019507576343417803,0.011679878173330108,0.9688125454837033
2000-07-19,2,Bear,0.020089855851081303,0.025130099956289117,0.9547800441920701
2000-07-20,2,Bear,0.027924098942441973,0.022326917726498956,0.9497489833301946
2000-07-21,2,Bear,0.01873230170982678,0.02890139170812581,0.9523663065828312
2000-07-24,2,Bear,0.018540274731645684,0.019251159262564592,0.9622085660059917
2000-07-25,2,Bear,0.015865433103894738,0.019239423307353235,0.9648951435882737
2000-07-26,2,Bear,0.008494449113683548,0.016255409012135746,0.9752501418734909
2000-07-27,2,Bear,0.001561029946824367,0.008561663439536954,0.9898773066137302
2000-07-28,2,Bear,0.0013164272028576088,0.0015366824441461178,0.9971468903528439
2000-07-31,2,Bear,0.0018204888155086841,0.0017130396019954528,0.9964664715831419
2000-08-01,2,Bear,0.0026381606548373025,0.0024902010212985784,0.9948716383232168
2000-08-02,2,Bear,0.004448901059350033,0.0038922367420043754,0.991658862198976
2000-08-03,2,Bear,0.00442977579543531,0.005125591810776884,0.9904446323933912
2000-08-04,2,Bear,0.004511041186312396,0.004863490505795853,0.9906254683087662
2000-08-07,2,Bear,0.0072793939949633195,0.005676218420462001,0.9870443875838442
2000-08-08,2,Bear,0.03126371277173989,0.02161122009468045,0.9471250671343968
2000-08-09,2,Bear,0.17849810855115347,0.09478537916177981,0.7267165122879619
2000-08-10,0,Bull,0.39834494123079917,0.3558999932460758,0.24575506552243648
2000-08-11,1,Neutral,0.48468008032791166,0.4610785673906369,0.05424135228182056
2000-08-14,0,Bull,0.47895540138097137,0.5113438305371231,0.009700768081303183
2000-08-15,1,Neutral,0.5096355744606259,0.488921608302942,0.0014428172368848367
2000-08-16,0,Bull,0.4781026837566568,0.5215295283281131,0.00036778791571517996
2000-08-17,1,Neutral,0.5141392770418953,0.4856150351966272,0.00024568776105082855
2000-08-18,0,Bull,0.475198627558429,0.5247404053427105,6.0967098199329244e-05
2000-08-21,1,Neutral,0.5168444111331905,0.483132166208288,2.3422658937366586e-05
2000-08-22,0,Bull,0.47220679238149665,0.5277634569542182,2.975066435373955e-05
2000-08-23,1,Neutral,0.5200007742159243,0.4799554211203762,4.380466349424466e-05
2000-08-24,0,Bull,0.46940808921556965,0.5305709177521818,2.099303284104469e-05
2000-08-25,1,Neutral,0.5224953562720306,0.47749005781904574,1.458590937241026e-05
2000-08-28,0,Bull,0.46695839664913347,0.5330263943137277,1.5209036435650171e-05
2000-08-29,1,Neutral,0.5249850032072426,0.47499961499279825,1.538179916256707e-05
2000-08-30,0,Bull,0.46434168127455633,0.5356392696751697,1.9049051143940276e-05
2000-08-31,1,Neutral,0.5272582451746197,0.4727262645002583,1.5490325418006777e-05
2000-09-01,0,Bull,0.46238601621816317,0.5375852829931929,2.870078889377583e-05
2000-09-04,1,Neutral,0.5293388238784912,0.47061892204771844,4.2254073788112724e-05
2000-09-05,0,Bull,0.4598612751491271,0.539934997101136,0.00020372774922133873
2000-09-06,1,Neutral,0.531105337316998,0.46852865223671425,0.0003660104457434366
2000-09-07,0,Bull,0.4574592588943675,0.5422862099009488,0.00025453120430613647
2000-09-08,1,Neutral,0.533759066424179,0.4659849507291535,0.0002559828458190712
2000-09-11,0,Bull,0.4544611938208965,0.5450201652330722,0.0005186409460285267
2000-09-12,1,Neutral,0.5358235572666596,0.46297810924609106,0.0011983334874338496
2000-09-13,0,Bull,0.4493447570479756,0.5470357447083015,0.0036194982430701613
2000-09-14,1,Neutral,0.5246494049007578,0.45718386571512026,0.018166729384329172
2000-09-15,0,Bull,0.37628854074784224,0.5354529828676574,0.08825847638412807
2000-09-18,1,Neutral,0.33177656619515716,0.38131550450401586,0.28690792930035125
2000-09-19,0,Bull,0.30149582588904844,0.33877610958073184,0.35972806452988576
2000-09-20,1,Neutral,0.19193463001221406,0.3056118665645997,0.5024535034229834
2000-09-21,2,Bear,0.15181756844901798,0.1950885641747386,0.6530938673755723
2000-09-22,2,Bear,0.07146039204935074,0.15345862133761248,0.7750809866137507
2000-09-25,2,Bear,0.027908224109924752,0.07195736717668852,0.9001344087142399
2000-09-26,2,Bear,0.014840022581147406,0.02776190073755078,0.9573980766807431
2000-09-27,2,Bear,0.014381495342468006,0.015196031476832754,0.970422473180089
2000-09-28,2,Bear,0.011484653508824121,0.014872100379128084,0.9736432461124211
2000-09-29,2,Bear,0.0061756643755264545,0.011765926857437266,0.9820584087678003
2000-10-02,2,Bear,0.0019146172798969895,0.006248830472522261,0.9918365522476299
2000-10-03,2,Bear,0.0005022412975149946,0.001921205224088144,0.9975765534791571
2000-10-04,2,Bear,0.0003410641859211182,0.0005192833213239244,0.9991396524925338
2000-10-05,2,Bear,5.0989944963597676e-05,0.0004023424676113779,0.9995466675869704
2000-10-06,2,Bear,1.8250068479580468e-06,5.7072730596565646e-05,0.9999411022628435
2000-10-09,2,Bear,6.718274800383378e-08,2.9192947361624454e-06,0.9999970135221732
2000-10-10,2,Bear,9.245459619059234e-09,4.965087680064683e-07,0.9999994942464951
2000-10-11,2,Bear,5.789635088128311e-11,3.6156419958071947e-09,0.9999999963256414
2000-10-12,2,Bear,2.4575863770869594e-16,2.132397416703206e-14,1.0
2000-10-13,2,Bear,1.7483099614873743e-10,9.369763991994179e-09,0.9999999904557626
2000-10-16,2,Bear,7.722310677498045e-10,4.038426937098487e-08,0.9999999588435465
2000-10-17,2,Bear,1.0172777802438654e-10,5.7791953380688554e-09,0.9999999941192073
2000-10-18,2,Bear,2.4303741467453933e-11,1.3114309597254358e-09,0.9999999986648618
2000-10-19,2,Bear,3.1414421356387475e-12,8.529620279885001e-11,0.9999999999108695
2000-10-20,2,Bear,4.988120844707883e-09,1.7959864518302365e-07,0.9999998154126103
2000-10-23,2,Bear,2.6199916151801083e-09,1.0479351083877586e-07,0.9999998925868625
2000-10-24,2,Bear,1.1033394418968549e-10,3.795322840696036e-09,0.9999999960946298
2000-10-25,2,Bear,6.352089729922615e-11,2.5300677783585955e-09,0.9999999974061211
2000-10-26,2,Bear,3.164065163903725e-11,1.6157634912353997e-09,0.9999999983519956
2000-10-27,2,Bear,1.504163768589129e-09,6.543286150200882e-08,0.9999999330630112
2000-10-30,2,Bear,3.9469497746809505e-09,1.4909233777504047e-07,0.9999998469611572
2000-10-31,2,Bear,4.717138826776781e-09,1.7965024462835756e-07,0.999999815632708
2000-11-01,2,Bear,2.7462532472541542e-11,9.073394025050506e-10,0.9999999990650394
2000-11-02,2,Bear,1.1575521198192143e-11,3.608989105637216e-10,0.9999999996271072
2000-11-03,2,Bear,4.4888930469223876e-10,1.5225989328780944e-08,0.9999999843257684
2000-11-06,2,Bear,1.1499676510635156e-09,3.1978235171059226e-08,0.9999999668725655
2000-11-07,2,Bear,1.000833341911715e-08,3.665169019278784e-07,0.9999996234747213
2000-11-08,2,Bear,4.5418611674859106e-09,2.1343740164932683e-07,0.9999997820214286
2000-11-09,2,Bear,3.856323783692467e-10,2.0568680556818622e-08,0.9999999790452423
2000-11-10,2,Bear,7.323306566169101e-12,4.750768992436176e-10,0.9999999995179678
2000-11-13,2,Bear,2.774875359807988e-13,1.979923468798593e-11,0.9999999999799911
2000-11-14,2,Bear,3.485832065520086e-10,1.8170069720241904e-08,0.999999981480869
2000-11-15,2,Bear,3.4431119196366104e-09,1.124727875174914e-07,0.9999998840849069
2000-11-16,2,Bear,1.5491982825557355e-08,5.493696423495064e-07,0.9999994351384661
2000-11-17,2,Bear,1.0169877316742106e-08,4.479095925671286e-07,0.9999995419203654
2000-11-20,2,Bear,2.062132133106716e-10,9.665252656130556e-09,0.9999999901283445
2000-11-21,2,Bear,8.064221648587617e-10,4.392581009015422e-08,0.9999999552674136
2000-11-22,2,Bear,1.109046937711463e-11,7.19696741448603e-10,0.9999999992687663
2000-11-23,2,Bear,6.807502281569091e-11,3.6224655666937435e-09,0.9999999963092705
2000-11-24,2,Bear,2.7662771543078735e-09,1.4091015068045515e-07,0.9999998563234943
2000-11-27,2,Bear,2.0182428959564474e-10,8.862295771662111e-09,0.9999999909359758
2000-11-28,2,Bear,1.4812727873168065e-10,7.3185347432412965e-09,0.9999999925330485
2000-11-29,2,Bear,1.738896791430964e-11,7.099911590963532e-10,0.9999999992724042
2000-11-30,2,Bear,2.2511704603822357e-12,1.1181568632757855e-10,0.9999999998854037
2000-12-01,2,Bear,2.391743116435545e-10,1.2727680933948223e-08,0.9999999870324247
2000-12-04,2,Bear,1.4244485731957315e-10,7.557440890068713e-09,0.9999999923002179
2000-12-05,2,Bear,1.2443909731477691e-10,3.833655509060223e-09,0.9999999960418791
2000-12-06,2,Bear,3.991856065846904e-09,1.6786434601384474e-07,0.9999998281437149
2000-12-07,2,Bear,3.159454502639878e-10,1.1902840632475463e-08,0.9999999877818483
2000-12-08,2,Bear,5.493391154956466e-10,1.8369501888331737e-08,0.9999999810806913
2000-12-11,2,Bear,1.4258294090087768e-10,3.0571527895966818e-09,0.9999999968003976
2000-12-12,2,Bear,3.1454459515407964e-08,5.664632708380677e-07,0.9999994020819909
2000-12-13,2,Bear,5.699325999181024e-08,1.6194856878522413e-06,0.9999983235207266
2000-12-14,2,Bear,1.1742011695044949e-08,5.385562591264847e-07,0.9999994497012872
2000-12-15,2,Bear,1.7416677499159692e-10,1.0500828934326405e-08,0.9999999893243512
2000-12-18,2,Bear,3.266756304592971e-11,2.0357261915030978e-09,0.999999997931809
2000-12-19,2,Bear,2.8216867728454605e-11,1.7881139335768542e-09,0.9999999981828296
2000-12-20,2,Bear,8.556960873134878e-17,7.840051785467147e-15,1.0
2000-12-21,2,Bear,3.7499818267466894e-13,2.6518109977963175e-11,0.9999999999727152
2000-12-22,2,Bear,1.4430255586812118e-10,6.8551441258695836e-09,0.9999999930005288
2000-12-25,2,Bear,2.0333025778006138e-10,1.0367243795148041e-08,0.9999999894298526
2000-12-26,2,Bear,4.036581883895998e-12,1.7809900947214655e-10,0.9999999998181011
2000-12-27,2,Bear,5.542961147582794e-16,1.6052650051101647e-14,1.0
2000-12-28,2,Bear,7.163189990040264e-14,2.190792015588505e-12,0.999999999998181
2000-12-29,2,Bear,1.0830593348153134e-10,4.5239470749348485e-09,0.999999995367034
2001-01-01,2,Bear,1.0785148774316421e-10,4.52441298902767e-09,0.999999995367034
2001-01-02,2,Bear,1.8868999644989296e-12,1.1191581849720895e-10,0.9999999998854037
2001-01-03,2,Bear,1.1267538338302723e-10,4.54036521035369e-09,0.9999999953470251
2001-01-04,2,Bear,3.101992586522411e-10,1.4267096295667854e-08,0.999999985422619
2001-01-05,2,Bear,2.6825634587710283e-11,1.4475591243112409e-09,0.9999999985247996
2001-01-08,2,Bear,2.623942348049441e-12,1.4822111177043962e-10,0.9999999998490239
2001-01-09,2,Bear,7.762457532429968e-12,3.112561592132385e-10,0.9999999996816769
2001-01-10,2,Bear,7.009660334682373e-10,3.361729796001532e-08,0.9999999656811275
2001-01-11,2,Bear,3.506266751403734e-09,1.459380223663616e-07,0.9999998505554797
2001-01-12,2,Bear,3.4284502806471188e-09,1.2599818252259663e-07,0.9999998705734553
2001-01-15,2,Bear,2.40055203453957e-09,9.311865340754867e-08,0.999999904481233
2001-01-16,2,Bear,5.285770270920981e-10,1.8579050189874532e-08,0.9999999808915164
2001-01-17,2,Bear,4.5630640783277e-09,1.0963508440332754e-07,0.9999998858020328
2001-01-18,2,Bear,2.980621723443737e-08,7.357031173600659e-07,0.9999992344913354
2001-01-19,2,Bear,2.576411814741982e-08,6.472195141144315e-07,0.9999993270159839
2001-01-22,2,Bear,4.381244454194544e-08,6.109235157640278e-07,0.9999993452640734
2001-01-23,2,Bear,9.61248923429825e-08,1.93822999806771e-06,0.9999979656443204
2001-01-24,2,Bear,1.5880939980317408e-07,9.615878990388128e-07,0.9999988796031994
2001-01-25,2,Bear,7.843146556988747e-07,5.771575260122795e-06,0.9999934441108311
2001-01-26,2,Bear,3.8652397485636885e-07,5.643055389227937e-06,0.9999939704211892
2001-01-29,2,Bear,3.187901990813753e-07,2.4466659671048408e-06,0.9999972345433019
2001-01-30,2,Bear,2.2658604147389066e-06,5.137848879111662e-06,0.9999925962912447
2001-01-31,2,Bear,5.836391566426284e-06,2.1450212529533695e-05,0.9999727133957395
2001-02-01,2,Bear,8.707752499154646e-06,1.8140402544854318e-05,0.9999731518458101
2001-02-02,2,Bear,1.4238684662014347e-05,3.537670197466527e-05,0.9999503846132678
2001-02-05,2,Bear,1.4007864651494051e-05,3.642126474086253e-05,0.9999495708708577
2001-02-06,2,Bear,1.825799742214893e-05,3.91048961050398e-05,0.9999426371059977
2001-02-07,2,Bear,1.1060927335572668e-05,4.762934658735583e-05,0.9999413097263955
2001-02-08,2,Bear,5.1905317035274e-06,2.471039710805927e-05,0.999970099071586
2001-02-09,2,Bear,7.992946100300986e-06,1.8951400012704786e-05,0.9999730556547808
2001-02-12,2,Bear,2.0668100218642026e-05,3.477631337453622e-05,0.9999445555859506
2001-02-13,2,Bear,2.8090404778778184e-05,5.814006684232967e-05,0.9999137695286219
2001-02-14,2,Bear,0.00011344994301962161,7.476042758180451e-05,0.9998117896289141
2001-02-15,2,Bear,8.984713160133188e-05,0.0002505683749105097,0.9996595844928918
2001-02-16,2,Bear,1.914716187966349e-05,0.00011024969501813073,0.9998706031434778
2001-02-19,2,Bear,7.843641088090029e-07,3.414832011563139e-05,0.9999650673152051
2001-02-20,2,Bear,1.097798701573254e-08,7.2921814419379e-07,0.9999992598043729
2001-02-21,2,Bear,2.741203023751328e-10,1.634563137450384e-08,0.9999999833798939
2001-02-22,2,Bear,1.0660360870661738e-11,6.889091699342018e-10,0.9999999992996891
2001-02-23,2,Bear,7.383894230224656e-11,3.680172601730429e-09,0.9999999962456059
2001-02-26,2,Bear,4.979105683970273e-09,2.470782883831654e-07,0.9999997479426701
2001-02-27,2,Bear,1.3083507641943634e-09,6.693452808707822e-08,0.9999999317569769
2001-02-28,2,Bear,4.5280997122658314e-11,2.336192751754201e-09,0.9999999976189429
2001-03-01,2,Bear,6.8152265050323e-11,3.3862369197924707e-09,0.9999999965457391
2001-03-02,2,Bear,2.3252210476410105e-10,1.1285564443620833e-08,0.9999999884821591
2001-03-05,2,Bear,4.792663911382256e-10,2.3122055987873974e-08,0.9999999763986127
2001-03-06,2,Bear,2.8576498423739687e-09,1.1239694464551883e-07,0.9999998847452001
2001-03-07,2,Bear,5.135996064266561e-09,1.8221316742608056e-07,0.9999998126513849
2001-03-08,2,Bear,3.327757477282114e-09,1.1431479393126115e-07,0.9999998823568672
2001-03-09,2,Bear,3.187535046704405e-09,1.442514893706253e-07,0.9999998525618248
2001-03-12,2,Bear,1.0887342692447899e-13,7.991711993350354e-12,0.999999999992724
2001-03-13,2,Bear,2.6233200114152377e-11,1.6590450932035986e-09,0.9999999983156158
2001-03-14,2,Bear,7.18380345689156e-16,6.004277417786889e-14,1.0
2001-03-15,2,Bear,1.0247638876227886e-14,7.914410229495317e-13,1.0
2001-03-16,2,Bear,5.028736875963957e-15,4.075049785733939e-13,1.0
2001-03-19,2,Bear,1.9832596532041935e-12,1.0206949396256732e-10,0.9999999998963176
2001-03-20,2,Bear,5.087211189241458e-14,3.7422959234943814e-12,0.999999999996362
2001-03-21,2,Bear,1.5035036534368933e-14,1.080143440393137e-12,0.999999999998181
2001-03-22,2,Bear,7.315347348930831e-16,5.942451801717741e-14,1.0
2001-03-23,2,Bear,4.989375165040313e-13,2.636890273312933e-11,0.9999999999727152
2001-03-26,2,Bear,1.2745424733692482e-11,6.877970671356248e-10,0.9999999992996891
2001-03-27,2,Bear,7.228101718815553e-13,2.47227573878914e-11,0.9999999999745341
2001-03-28,2,Bear,1.3168035981185217e-13,4.793887704391443e-12,0.999999999994543
2001-03-29,2,Bear,3.882297207933075e-14,1.4226107173437376e-12,0.999999999998181
2001-03-30,2,Bear,8.880811297533545e-13,3.5502862000419695e-11,0.9999999999636202
2001-04-02,2,Bear,6.716569831200388e-14,3.4977016199420964e-12,0.999999999996362
2001-04-03,2,Bear,5.933872718243758e-19,6.154380602196801e-17,1.0
2001-04-04,2,Bear,6.45856545941628e-17,5.3314531283008785e-15,1.0
2001-04-05,2,Bear,4.944135376304696e-13,2.3074563901404203e-11,0.9999999999763531
2001-04-06,2,Bear,4.479207893159242e-14,2.898451883043089e-12,0.999999999996362
2001-04-09,2,Bear,1.3928665832043881e-14,7.462965213419461e-13,1.0
2001-04-10,2,Bear,3.580769212954271e-18,9.644926292067544e-17,1.0
2001-04-11,2,Bear,3.172541011877261e-17,8.577972315606927e-16,1.0
2001-04-12,2,Bear,2.2233097977654322e-11,8.091048812848881e-10,0.9999999991687218
2001-04-13,2,Bear,9.273642195415854e-14,2.8041069381220605e-12,0.999999999996362
2001-04-16,2,Bear,1.717856328554824e-12,5.7156737700152085e-11,0.9999999999417923
2001-04-17,2,Bear,2.5838627274471504e-10,1.0014411329971521e-08,0.9999999897263478
2001-04-18,2,Bear,6.311198359384396e-14,1.7525780911696136e-12,0.999999999998181
2001-04-19,2,Bear,1.5032843149136872e-13,4.269183456253275e-12,0.999999999996362
2001-04-20,2,Bear,2.665057984499242e-13,8.029753337344327e-12,0.999999999990905
2001-04-23,2,Bear,2.633590028969684e-14,8.687874078545639e-13,1.0
2001-04-24,2,Bear,2.1835367821037176e-12,8.887070757598116e-11,0.9999999999090505
2001-04-25,2,Bear,2.5475053054886996e-10,1.0863020537122426e-08,0.9999999888823368
2001-04-26,2,Bear,5.286641954941176e-09,1.532998794475051e-07,0.9999998414132404
2001-04-27,2,Bear,1.8346901841703482e-08,7.61354281272752e-07,0.9999992202995911
2001-04-30,2,Bear,3.029938989055165e-10,1.1851074818984954e-08,0.9999999878455129
2001-05-01,2,Bear,6.454001609665943e-12,2.0086852444410852e-10,0.9999999997926352
2001-05-02,2,Bear,3.181067732043012e-10,1.0994903575520327e-08,0.9999999886877049
2001-05-03,2,Bear,1.1668500157887665e-09,2.9740434212180764e-08,0.9999999690935515
2001-05-04,2,Bear,1.8057795962518623e-08,6.53507557073804e-07,0.9999993284347947
2001-05-07,2,Bear,7.087433074417987e-09,1.4440030148777068e-07,0.9999998485127549
2001-05-08,2,Bear,5.850239772918043e-08,1.0951461899995406e-06,0.999998846352111
2001-05-09,2,Bear,6.42196531988306e-08,1.5284357033169164e-06,0.9999984073450782
2001-05-10,2,Bear,1.2440004215474405e-07,1.075654788839644e-06,0.999998799944289
2001-05-11,2,Bear,2.367880223986835e-07,4.316954397855206e-06,0.999995446257708
2001-05-14,2,Bear,1.6461239833702515e-07,1.8975571471076906e-06,0.9999979378302104
2001-05-15,2,Bear,2.0590878652131806e-07,3.625653169943753e-06,0.9999961684389481
2001-05-16,2,Bear,1.2948221235102098e-07,1.8998110174423116e-06,0.9999979707065576
2001-05-17,2,Bear,6.182546696629559e-08,1.8697621153231598e-06,0.9999980684115609
2001-05-18,2,Bear,8.360975456063797e-09,2.9863171486843725e-07,0.9999996930073864
2001-05-21,2,Bear,4.719921528594503e-10,1.5009433531966017e-08,0.9999999845185813
2001-05-22,2,Bear,1.4992153530125022e-08,1.9611564121249974e-08,0.9999999653955461
