,xgboost_stateful,xgboost_defensive,xgboost_prob_weighted,lightgbm_stateful,lightgbm_defensive,lightgbm_prob_weighted,random_forest_stateful,random_forest_defensive,random_forest_prob_weighted,mlp_stateful,mlp_defensive,mlp_prob_weighted,BUY_AND_HOLD
2023-02-16,0.7349380232067523,0.6369676485771886,0.9238588448416304,0.6842077760089659,0.6665514761539615,1.0644825100520034,0.6684670509583241,0.6709551096315869,0.9501024040577284,0.717205048391375,1.066183507121318,1.0804773070812872,0.5916431073932951
2023-02-17,0.7594569189178983,0.6582180708627211,0.9266592062528687,0.6835235682329569,0.6658849246778076,1.063878393164691,0.6907683517364085,0.6933394166621805,0.9502759042254036,0.7164878433429837,1.0651173236141966,1.079409779716963,0.6113814189111816
2023-02-18,0.758128767166086,0.6570669674069299,0.9260693562259242,0.682328210073804,0.6647204132918604,1.0626986799472606,0.6895603237711587,0.6921268923729127,0.9499975223748195,0.7152348366738969,1.063254627516491,1.077536869627797,0.6103122242243922
2023-02-19,0.7534758599169442,0.6530343125490388,0.9236153152158083,0.6781405179396379,0.6606407865007289,1.0595738758077342,0.6853282455699994,0.687879062222784,0.9488434053831415,0.7108451848092953,1.0567290537903442,1.0709502869241216,0.6065665199386301
2023-02-20,0.7629933691137251,0.6612830971566624,0.9253748833839719,0.686706430876665,0.6689856520707849,1.0631850889392016,0.6939849500870428,0.6965679873088512,0.9497216977792089,0.7198242058288348,1.0700770972021978,1.0844711045851774,0.6142283479268706
2023-02-21,0.7429900799557962,0.6432850487045977,0.9242429260954811,0.6687031455802397,0.650777964271903,1.0587255713546013,0.6750968599326511,0.6776095949960171,0.9478700412598626,0.7009526765142406,1.042023037412037,1.056046457655224,0.598125210272018
2023-02-22,0.7363558853734319,0.6432850487045977,0.9237283894003495,0.6627322626501709,0.650777964271903,1.0577204072417647,0.6750968599326511,0.6776095949960171,0.9478700412598626,0.6946938359530029,1.032718762999774,1.0466188295790237,0.5927845211610702
2023-02-23,0.7398700720699591,0.6432850487045977,0.9237283894003495,0.6652323555200769,0.650777964271903,1.0577204072417647,0.6750968599326511,0.6776095949960171,0.9478700412598626,0.6980091945791209,1.037647312645775,1.051610898279319,0.5956135275145878
2023-02-24,0.720735278190594,0.6432850487045977,0.9237283894003495,0.6652323555200769,0.650777964271903,1.0577204072417647,0.6750968599326511,0.6776095949960171,0.9478700412598626,0.6799570222202553,1.010811293462833,1.024428340775983,0.5802095498285225
2023-02-25,0.7147044408496831,0.6432850487045977,0.9237283894003495,0.6652323555200769,0.650777964271903,1.0577204072417647,0.6750968599326511,0.6776095949960171,0.9478700412598626,0.6742674017397436,1.0023532108939677,1.0160100386878135,0.5753545780732289
2023-02-26,0.7345591858069294,0.6432850487045977,0.9237283894003495,0.6652323555200769,0.650777964271903,1.0577204072417647,0.6750968599326511,0.6776095949960171,0.9478700412598626,0.6936730586912838,1.031201294762022,1.0452351830322315,0.5919134885867416
2023-02-27,0.7345591858069294,0.6432850487045977,0.9237283894003495,0.6645671231645568,0.6501271863076311,1.0576741615410754,0.6750968599326511,0.6776095949960171,0.9478700412598626,0.6909290360138256,1.0271220823688092,1.0411143586300546,0.5895720050659029
2023-02-28,0.7345591858069294,0.6432850487045977,0.923717017620317,0.6530060971295503,0.6388173621153396,1.0566862254784994,0.6750968599326511,0.6776095949960171,0.9478700412598626,0.6789094095603516,1.0092539322279308,1.0228598963284006,0.5793156185211985
2023-03-01,0.7345591858069294,0.6432850487045977,0.9241130872492244,0.6757500357093399,0.6610671127861546,1.0646794466550253,0.6750968599326511,0.6776095949960171,0.9478700412598626,0.703234459457967,1.0454150929293373,1.052561230686141,0.6000722631170095
2023-03-02,0.7345591858069294,0.6432850487045977,0.9241130872492244,0.6757500357093399,0.6610671127861546,1.0646794466550253,0.6750968599326511,0.6776095949960171,0.9478700412598626,0.6964219323830294,1.0352877185816427,1.0435884244834783,0.5942591114939296
2023-03-03,0.7345591858069294,0.6432850487045977,0.9240111015929299,0.6757500357093399,0.6610671127861546,1.0645906682693096,0.6750968599326511,0.6776095949960171,0.9478501167241321,0.6633824481706689,0.986171844076823,1.0085494074953023,0.5660664116100086
2023-03-04,0.7345591858069294,0.6432850487045977,0.9238584269693915,0.6757500357093399,0.6610671127861546,1.0644485765926124,0.6750968599326511,0.6776095949960171,0.9478123473631481,0.6617705376097381,0.9837756082180908,1.0061003788890999,0.565257029470668
2023-03-05,0.7338246266211225,0.6426417636558931,0.92366297012127,0.6757500357093399,0.6610671127861546,1.06428341608296,0.6744217630727185,0.6769319854010212,0.9477830384272757,0.6617705376097381,0.9837756082180908,1.0061003788890999,0.5643713329000175
2023-03-06,0.7351989308328282,0.6438453009185725,0.9238953446065008,0.6750742856736306,0.6604060456733685,1.0645140922415317,0.675684817807914,0.6781997412718735,0.9478163357082029,0.6617705376097381,0.9837756082180908,1.0061003788890999,0.5654282855718593
2023-03-07,0.7326352654393229,0.641600188952936,0.9234485878704171,0.6727202771030981,0.6581031857888519,1.063796187528111,0.6733286802896388,0.6758348341240715,0.9477497483188069,0.6611087670721284,0.9827918326098728,1.0054152166843016,0.5634566165888978
2023-03-08,0.7195744512483745,0.6301622726416501,0.9202907291374789,0.6607275776574084,0.6463710677302089,1.0563717587502772,0.661325134736278,0.663786610937638,0.9470971117096707,0.6493230680018574,0.9652714345078212,0.9930821579926509,0.5534117791082517
2023-03-09,0.6748135428629363,0.5909632214458533,0.9078756108522751,0.619627221023085,0.6061637533995292,1.0360791666603824,0.6195262821121164,0.6218321814639446,0.942325242941577,0.6089321253982675,0.9052270205182372,0.9430838294244028,0.5189869688594835
2023-03-10,0.6696814305256209,0.5864688101054782,0.9072755387087686,0.6149148133673974,0.6015537385144442,1.0339184668248502,0.6195262821121164,0.6218321814639446,0.942325242941577,0.6049099885322439,0.898342560641568,0.938286705702568,0.5155589404580089
2023-03-11,0.6696814305256209,0.5864688101054782,0.9072755387087686,0.6149148133673974,0.6015537385144442,1.0339184668248502,0.6195262821121164,0.6218321814639446,0.942325242941577,0.6269321430576025,0.898342560641568,0.9391228028161017,0.5348437689905348
2023-03-12,0.6696814305256209,0.5864688101054782,0.9072755387087686,0.6149148133673974,0.6015537385144442,1.0339184668248502,0.6195262821121164,0.6218321814639446,0.942325242941577,0.6269321430576025,0.898342560641568,0.9391228028161017,0.5736872420589826
2023-03-13,0.6696814305256209,0.5864688101054782,0.9072755387087686,0.6149148133673974,0.6015537385144442,1.0339184668248502,0.6195262821121164,0.6218321814639446,0.942325242941577,0.6269321430576025,0.898342560641568,0.9391228028161017,0.6061598912838605
2023-03-14,0.6696814305256209,0.5864688101054782,0.9072755387087686,0.6149148133673974,0.6015537385144442,1.0339184668248502,0.6195262821121164,0.6218321814639446,0.942325242941577,0.6269321430576025,0.898342560641568,0.9391228028161017,0.6145284534371868
2023-03-15,0.6696814305256209,0.5864688101054782,0.9072755387087686,0.6149148133673974,0.6015537385144442,1.0339184668248502,0.6195262821121164,0.6218321814639446,0.942325242941577,0.6269321430576025,0.898342560641568,0.9391228028161017,0.5974557305840751
2023-03-16,0.6696814305256209,0.5864688101054782,0.9072755387087686,0.6149148133673974,0.6015537385144442,1.0339184668248502,0.6195262821121164,0.6218321814639446,0.942325242941577,0.6269321430576025,0.898342560641568,0.9391228028161017,0.6050439303385301
2023-03-17,0.6696814305256209,0.5864688101054782,0.9072755387087686,0.6149148133673974,0.6015537385144442,1.0339184668248502,0.6195262821121164,0.6218321814639446,0.942325242941577,0.6269321430576025,0.898342560641568,0.9391228028161017,0.6466266643415632
2023-03-18,0.6696814305256209,0.5864688101054782,0.9072755387087686,0.6149148133673974,0.6015537385144442,1.0339184668248502,0.6195262821121164,0.6218321814639446,0.942325242941577,0.6269321430576025,0.898342560641568,0.9391228028161017,0.6355065992387039
2023-03-19,0.6696814305256209,0.5864688101054782,0.9072755387087686,0.6149148133673974,0.6015537385144442,1.0339184668248502,0.6189067558300042,0.6212103492824806,0.9422983522208433,0.6269321430576025,0.898342560641568,0.9391228028161017,0.6441344455071792
2023-03-20,0.6696814305256209,0.5864688101054782,0.9072755387087686,0.6149148133673974,0.6015537385144442,1.0339184668248502,0.6008686500238405,0.6031051049905293,0.9415146415578856,0.6269321430576025,0.898342560641568,0.9391228028161017,0.6260052103424757
2023-03-21,0.6696814305256209,0.5864688101054782,0.9072755387087686,0.6149148133673974,0.6015537385144442,1.0339184668248502,0.6008686500238405,0.6031051049905293,0.9415146415578856,0.6269321430576025,0.898342560641568,0.9391228028161017,0.6517765013201986
2023-03-22,0.6696814305256209,0.5864688101054782,0.9072755387087686,0.6149148133673974,0.6015537385144442,1.0339184668248502,0.6008686500238405,0.6031051049905293,0.9415146415578856,0.6269321430576025,0.898342560641568,0.9391228028161017,0.6268694613689554
2023-03-23,0.6696814305256209,0.5864688101054782,0.9072755387087686,0.6149148133673974,0.6015537385144442,1.0339184668248502,0.6008686500238405,0.6031051049905293,0.9415146415578856,0.6269321430576025,0.898342560641568,0.9391228028161017,0.6552556555466883
2023-03-24,0.6696814305256209,0.5864688101054782,0.9072755387087686,0.6149148133673974,0.6015537385144442,1.0339184668248502,0.6008686500238405,0.6031051049905293,0.9415146415578856,0.6269321430576025,0.898342560641568,0.9391228028161017,0.6320381017302622
2023-03-25,0.6696814305256209,0.5864688101054782,0.9072755387087686,0.6149148133673974,0.6015537385144442,1.0339184668248502,0.6008686500238405,0.6031051049905293,0.9415146415578856,0.6269321430576025,0.898342560641568,0.9391228028161017,0.6290511381551006
2023-03-26,0.6696814305256209,0.5864688101054782,0.9072755387087686,0.6149148133673974,0.6015537385144442,1.0339184668248502,0.6008686500238405,0.6031051049905293,0.9415146415578856,0.6269321430576025,0.898342560641568,0.9391228028161017,0.6405631679164078
2023-03-27,0.6696814305256209,0.5864688101054782,0.9072755387087686,0.6149148133673974,0.6015537385144442,1.0339184668248502,0.6008686500238405,0.6031051049905293,0.9415146415578856,0.6269321430576025,0.898342560641568,0.9391228028161017,0.6188406811844621
2023-03-28,0.6696814305256209,0.5864688101054782,0.9072755387087686,0.6149148133673974,0.6015537385144442,1.0339184668248502,0.6008686500238405,0.6031051049905293,0.9415146415578856,0.6269321430576025,0.898342560641568,0.9391228028161017,0.6395202187005131
2023-03-29,0.6690117490950953,0.5858823412953728,0.90716485877767,0.61429989855403,0.6009521847759297,1.0334500313636088,0.6002677813738166,0.6025019998855388,0.9414866619569535,0.6263052109145448,0.8974442180809264,0.9381851527645325,0.6468130688353515
2023-03-30,0.6689130024507804,0.5857958646150386,0.9071324896814582,0.6142092274205749,0.6008634837752065,1.0332768430118942,0.6001791813915575,0.6024130701309236,0.9414769884315352,0.6262127677878309,0.8973117546300002,0.9380465935285447,0.6467175987331704
2023-03-31,0.6798399016502444,0.5953650198574386,0.908505094699419,0.6242425236651028,0.6106787732011787,1.0390392730221854,0.609983292528065,0.6122536725256194,0.9419591588027408,0.6364421455484142,0.9119696175470209,0.9533506220778714,0.6572819292006391
2023-04-01,0.676794651699944,0.592698163598001,0.9070446058556478,0.6214463145730031,0.6079433210760148,1.0362323217913083,0.6066409724210221,0.6088989121815905,0.9414167072131915,0.6335912899169696,0.9078845742511372,0.9490722828990751,0.6543377246057441
2023-04-02,0.6700215337373747,0.5867666531048784,0.9067545408985509,0.6152271029030607,0.6018592425185655,1.0336543516074939,0.6060343314486011,0.6082900132694089,0.9413554319504945,0.6272505356927965,0.898798791285278,0.9397109683097667,0.6477893475094092
2023-04-03,0.675465033599925,0.5915337598838337,0.9083463329312581,0.6202254327797281,0.6067489670109257,1.0385060322723854,0.6109579758896084,0.6132319836940798,0.941812841161426,0.6323465483325436,0.906100961216341,0.947334360774583,0.6530522249641973
2023-04-04,0.6981166392967407,0.6113707445073483,0.9119978340197671,0.6410245878027317,0.6270961910329202,1.054315365395403,0.631446348312707,0.633796614584421,0.9424511613595647,0.6535521829162206,0.9364869037507622,0.9790282680087397,0.674952220912883
2023-04-05,0.7123359738887086,0.6238232269243952,0.9120880260733153,0.6540810637303467,0.6398689714820845,1.0599255179444806,0.6443077333565868,0.6467058701711537,0.9441074552774892,0.6668638226037639,0.9555613962866262,0.9979924586133199,0.6886997394828747
2023-04-06,0.6988320969945723,0.6113734783351696,0.9093921634805148,0.6416815352954957,0.6270989951792244,1.0521450532504997,0.6320934796446905,0.6344461545627559,0.9416212602690535,0.6542219691867113,0.9374466527761999,0.9838937587360209,0.6756439387934468
2023-04-07,0.6954144983174108,0.6113734783351696,0.9092632454138329,0.6391851097295057,0.6264718961840452,1.0513575989291926,0.6296343558646149,0.6319778778345418,0.9412242373343273,0.6516767557749557,0.9337995698199099,0.9800661324220621,0.6730153844256895
2023-04-08,0.6954144983174108,0.6113734783351696,0.9092632454138329,0.6330169093130298,0.620426379553365,1.0502840304168672,0.6235583211808358,0.6258792279287075,0.9411097710555757,0.6460396864770565,0.9257221098847865,0.9715883088211852,0.6671937338497865
2023-04-09,0.6954144983174108,0.6113734783351696,0.9092632454138329,0.6330169093130298,0.620426379553365,1.0502840304168672,0.6235583211808358,0.6258792279287075,0.9411097710555757,0.6494941940203509,0.9306721370712433,0.9767793435669124,0.6707613564504837
2023-04-10,0.6947190838190933,0.6107621048568345,0.9092622959065961,0.6323838924037167,0.6198059531738116,1.050282480411606,0.6235583211808358,0.6258792279287075,0.9411097710555757,0.6675950954926686,0.9566092506147557,1.0039552951380517,0.6894549573114761
2023-04-11,0.6871114345978657,0.6040738419897396,0.9092518981636601,0.6254588561716405,0.6130186539808001,1.050265506818695,0.6235583211808358,0.6258792279287075,0.9411097710555757,0.6609520675944756,0.9470903341601437,0.9942847041514178,0.6825944088339776
2023-04-12,0.6871114345978657,0.6040738419897396,0.9092518981636601,0.6254588561716405,0.6130186539808001,1.050265506818695,0.6235583211808358,0.6258792279287075,0.9411097710555757,0.6702436755851456,0.9604044495827585,1.0082171614202462,0.6928728574272027
2023-04-13,0.6871114345978657,0.6040738419897396,0.9092518981636601,0.6254588561716405,0.6130186539808001,1.050265506818695,0.6235583211808358,0.6258792279287075,0.9411097710555757,0.6702436755851456,0.9604044495827585,1.0082171614202462,0.726044094152543
2023-04-14,0.6871114345978657,0.6040738419897396,0.9092518981636601,0.6254588561716405,0.6130186539808001,1.050265506818695,0.6235583211808358,0.6258792279287075,0.9411097710555757,0.6702436755851456,0.9604044495827585,1.0082171614202462,0.758150539793593
2023-04-15,0.6871114345978657,0.6040738419897396,0.9092518981636601,0.6254588561716405,0.6130186539808001,1.050265506818695,0.6235583211808358,0.6258792279287075,0.9411097710555757,0.6702436755851456,0.9604044495827585,1.0082171614202462,0.7548429939564947
2023-04-16,0.6871114345978657,0.6040738419897396,0.9092518981636601,0.6254588561716405,0.6130186539808001,1.050265506818695,0.6235583211808358,0.6258792279287075,0.9411097710555757,0.6702436755851456,0.9604044495827585,1.0082171614202462,0.7647775211945375
2023-04-17,0.6871114345978657,0.6040738419897396,0.9092518981636601,0.6254588561716405,0.6130186539808001,1.050265506818695,0.6235583211808358,0.6258792279287075,0.9411097710555757,0.6695734319095605,0.9594440451331757,1.0073504567514935,0.7489903420189976
2023-04-18,0.6871114345978657,0.6040738419897396,0.9092518981636601,0.6254588561716405,0.6130186539808001,1.050265506818695,0.6235583211808358,0.6258792279287075,0.9411097710555757,0.6786981835576081,0.9725190690436538,1.0185899426353573,0.7591973641796868
2023-04-19,0.6871114345978657,0.6040738419897396,0.9092518981636601,0.6248333973154689,0.6124056353268194,1.0501656666961248,0.6235583211808358,0.6258792279287075,0.9411097710555757,0.6237975064247807,0.8938508823465672,0.9936919283371181,0.6985442130498105
2023-04-20,0.6871114345978657,0.6040738419897396,0.9092518981636601,0.6263686346458961,0.613910337214966,1.050410954020705,0.6235583211808358,0.6258792279287075,0.9411097710555757,0.6231737089183559,0.8929570314642206,0.9928468607698673,0.7009591046243098
2023-04-21,0.6871114345978657,0.6040738419897396,0.9092518981636601,0.6263686346458961,0.613910337214966,1.050410954020705,0.6235583211808358,0.6258792279287075,0.9411097710555757,0.5933161834248128,0.849280678808031,0.9515593521718825,0.667374721912501
2023-04-22,0.6871114345978657,0.6040738419897396,0.9092518981636601,0.6257422660112502,0.6132964268777511,1.0503607340963832,0.6235583211808358,0.6258792279287075,0.9411097710555757,0.6010866246257844,0.849280678808031,0.95164857691587,0.6761150802248291
2023-04-23,0.6864243231632678,0.6034697681477498,0.9091634712616367,0.6216802364620446,0.6093151899632627,1.0498451585606732,0.6229347628596549,0.6252533487007789,0.9410805595393071,0.5971846481036834,0.849280678808031,0.9509806156983595,0.6717260536499687
2023-04-24,0.6793079526151125,0.5972134128004359,0.9081978165867705,0.6152350876294086,0.6029982333431709,1.0470573869262594,0.616476607968803,0.6187711563225647,0.9407609079825091,0.5909934525149386,0.848431398129223,0.9470577059093137,0.6647620645497657
2023-04-25,0.6881538374993296,0.604393056821154,0.909945680177166,0.6232466216339052,0.6108504201709647,1.0538825648991434,0.6245043089355167,0.6262099655278908,0.9413268522256758,0.5986893142049831,0.8594795927677726,0.9593259017765593,0.6734185342344854
2023-04-26,0.6880839981318537,0.6037886637643328,0.9099180599418059,0.6231833695709732,0.6107884261739216,1.0536960418512478,0.624440929232396,0.6255837555623629,0.9413035961966273,0.5986285544144534,0.8593923658893533,0.9592271981008474,0.6733501903236988
2023-04-27,0.7036486371653751,0.6174465204061657,0.9125018912646898,0.6372799395034237,0.6246046192623532,1.0644230992452979,0.638565945491525,0.6397346228503666,0.9420863934614871,0.6121696880404591,0.8788320447651125,0.9805742628531012,0.6885815467917982
2023-04-28,0.6969459578604834,0.6115649684559257,0.9111183393341947,0.6318467421673087,0.6192794867057791,1.0597463846836301,0.6324832182302361,0.6336407632296395,0.9417207960009498,0.6069505708014897,0.8713394694798605,0.9731395635972605,0.6827109721921297
2023-04-29,0.6969459578604834,0.6115649684559257,0.9111183393341947,0.6366917008201077,0.6240280804823719,1.0615874504974434,0.6324832182302361,0.6336407632296395,0.9417207960009498,0.612211577844497,0.8788921818526825,0.981248606248596,0.688628665338539
2023-04-30,0.6969459578604834,0.6115649684559257,0.9111183393341947,0.6366917008201077,0.6240280804823719,1.0615874504974434,0.6324832182302361,0.6336407632296395,0.9417207960009498,0.6019511597122964,0.8641623047884804,0.9666764302573393,0.6770875277647126
2023-05-01,0.6969459578604834,0.6115649684559257,0.9111183393341947,0.6360550091192876,0.6234040524018896,1.0614999622000818,0.6324832182302361,0.6336407632296395,0.9417207960009498,0.5875289308249114,0.8434577237698703,0.9447084828295981,0.6608650965181584
2023-05-02,0.6969459578604834,0.6115649684559257,0.9111183393341947,0.6489022891800571,0.6359958036457253,1.0632669383441953,0.6324832182302361,0.6336407632296395,0.9417207960009498,0.5999835917017038,0.8613376601650289,0.9641437914991975,0.6748743652206985
2023-05-03,0.6969459578604834,0.6115649684559257,0.9111183393341947,0.6489022891800571,0.6359958036457253,1.0632669383441953,0.6324832182302361,0.6336407632296395,0.9417207960009498,0.6108436995705883,0.8760671153703717,0.9777016080346468,0.687090046625342
2023-05-04,0.6969459578604834,0.6115649684559257,0.9111183393341947,0.6489022891800571,0.6359958036457253,1.0632669383441953,0.6324832182302361,0.6336407632296395,0.9417207960009498,0.6022012457573372,0.8751910482550014,0.9770678961097193,0.6773688298923571
2023-05-05,0.6969459578604834,0.6115649684559257,0.9111183393341947,0.6489022891800571,0.6359958036457253,1.0632669383441953,0.6324832182302361,0.6336407632296395,0.9417207960009498,0.6398389214905447,0.9298906310122599,1.0164456469228083,0.7197044918506919
2023-05-06,0.6962490119026229,0.6109534034874697,0.9110779239468986,0.6482533868908771,0.6353598078420796,1.0627555913577735,0.6318507350120058,0.6330071224664098,0.9416371150485672,0.6094229305254131,0.885686466367913,0.9950801944963236,0.685491935242382
2023-05-07,0.686302831944457,0.6016147500897879,0.9104601868986939,0.6389928425536033,0.6262834531486429,1.0552531634771116,0.6228245087485669,0.6233313696492001,0.9403884246973659,0.6007170939152113,0.8730341008630276,0.9867561379669093,0.6756994241849361
2023-05-08,0.677496789471681,0.6016147500897879,0.9104601868986939,0.6307938408164485,0.6176212438159547,1.0509965375404309,0.6148329650424358,0.6233313696492001,0.9399700223490712,0.5930092133748496,0.8618320847638083,0.9745344648496491,0.6670294354405442
2023-05-09,0.6773357273287721,0.6016147500897879,0.9104601868986939,0.6306438814228182,0.6176212438159547,1.0509965375404309,0.614686800047384,0.6233313696492001,0.9399700223490712,0.5928682365670549,0.8616272003650086,0.9742991962159273,0.6668708617145503
2023-05-10,0.6750634137746646,0.6016147500897879,0.9104601868986939,0.6285282088224322,0.6176212438159547,1.0509883647704026,0.6126246599727904,0.6233313696492001,0.9399700223490712,0.5908792930115981,0.8587366291357328,0.9711013292954044,0.664633655500891
2023-05-11,0.6582414770703312,0.6010131353396981,0.9102303773970946,0.6128658850614999,0.6170036225721388,1.050401614107544,0.5973586374876553,0.6227080382795509,0.9398135268829145,0.5761551443403442,0.8373377310081624,0.9482617309457221,0.6480716184296038
2023-05-12,0.6624658137021869,0.6042691896974947,0.911475081237265,0.6161861529865452,0.6203463071424465,1.0525201641435538,0.6011922518413507,0.626704335183786,0.9407106307990492,0.5798526829590006,0.8427114374267793,0.9542907079550852,0.6522306888819595
2023-05-13,0.6574413413660783,0.6042691896974947,0.911475081237265,0.6161861529865452,0.6203463071424465,1.0525201641435538,0.5972337011214323,0.62257780013677,0.9403574206146224,0.5760346426423736,0.8371626034937205,0.9480770336468068,0.6479360755446805
2023-05-14,0.6574413413660783,0.6042691896974947,0.911475081237265,0.6161861529865452,0.6203463071424465,1.0525201641435538,0.5980949107519427,0.6234755559000718,0.9403890265349807,0.5774413179217043,0.8392069526559737,0.950360056483302,0.6495183339586438
2023-05-15,0.6574413413660783,0.6042691896974947,0.911475081237265,0.6161861529865452,0.6203463071424465,1.0525201641435538,0.5980949107519427,0.6234755559000718,0.9403890265349807,0.5829091118291302,0.8463141993435193,0.9585545600918919,0.6556686253890572
2023-05-16,0.6574413413660783,0.6042691896974947,0.911475081237265,0.6161861529865452,0.6203463071424465,1.0525201641435538,0.5980949107519427,0.6234755559000718,0.9403890265349807,0.5844337688019491,0.8463141993435193,0.9594242923347428,0.6580392607584402
2023-05-17,0.6574413413660783,0.6042691896974947,0.911475081237265,0.6161861529865452,0.6203463071424465,1.0525201641435538,0.5980949107519427,0.6234755559000718,0.9403890265349807,0.5844337688019491,0.8463141993435193,0.9594242923347428,0.6572233172513761
2023-05-18,0.6574413413660783,0.6042691896974947,0.911475081237265,0.6161861529865452,0.6203463071424465,1.0525201641435538,0.5980949107519427,0.6234755559000718,0.9403890265349807,0.5844337688019491,0.8463141993435193,0.9594242923347428,0.6499611602259567
2023-05-19,0.6574413413660783,0.6042691896974947,0.911475081237265,0.6161861529865452,0.6203463071424465,1.0525197475256927,0.5980949107519427,0.6234755559000718,0.9403890265349807,0.5844337688019491,0.8463141993435193,0.9594242923347428,0.6538791774775098
2023-05-20,0.6574413413660783,0.6042691896974947,0.911475081237265,0.6161861529865452,0.6203463071424465,1.0525211440650772,0.5980949107519427,0.6234755559000718,0.9403890265349807,0.5844337688019491,0.8463141993435193,0.9594242923347428,0.6567249175205242
2023-05-21,0.6567839000247123,0.6036649205077972,0.9112891130584728,0.6155699668335587,0.6197259608353041,1.0522838645570765,0.5974968158411907,0.6228520803441717,0.9403315366815648,0.5844337688019491,0.8463141993435193,0.9594242923347428,0.6509722713957825
2023-05-22,0.6615166720337512,0.6080149181836089,0.9126112984166035,0.6200057520416389,0.6241916940553263,1.0539766999565379,0.6018023662747453,0.6273403403205713,0.9407221861920738,0.5844337688019491,0.8463141993435193,0.9594242923347428,0.6556631649219583
2023-05-23,0.6749272145967449,0.6203408508228703,0.9159408204929804,0.6325747678783721,0.6368455690587501,1.0589716982765536,0.6140023554641727,0.6400580459975684,0.942312250880161,0.5844337688019491,0.8463141993435193,0.9594242923347428,0.6689550427413649
2023-05-24,0.6551710326007315,0.6021824976206797,0.9084018983921117,0.6140583086661623,0.6182040967731843,1.0467624497074073,0.5960295399987618,0.6213225394551395,0.9383353203487049,0.5838493350331472,0.8454678851441757,0.9588976138359474,0.6493736756165475
2023-05-25,0.6573015886155399,0.6041407397871948,0.9092914788398619,0.6160551698793,0.620214439708419,1.0479130074428649,0.5979677733122938,0.6227217007400645,0.93877020557095,0.5857479594389896,0.8482172690430194,0.9604805805999105,0.6514853791589814
2023-05-26,0.6655766532488576,0.611746538641096,0.9126611748206171,0.62381096483969,0.6280225975829713,1.0519725103476585,0.6054958579214039,0.6220989790393244,0.9402320995899844,0.5931222033281622,0.8588958568419799,0.9684451680092039,0.6596872209216906
2023-05-27,0.6664605714186581,0.612558967800349,0.9130839525339739,0.6246394161437601,0.6288566421401822,1.0525916121360068,0.6062999858726221,0.6229251567429789,0.9404262133092002,0.5939098984642142,0.8600365123173833,0.9686214296512475,0.660563317638893
2023-05-28,0.6955033811990331,0.639252870401697,0.9282014364358109,0.651859756734609,0.6562607596829884,1.071482080051084,0.6327211365223298,0.6500707938752495,0.9463949478036114,0.6197911177703487,0.8975149137451555,0.997359864422978,0.6893491387434222
2023-05-29,0.6890117031118724,0.6332862224124564,0.9234958756885971,0.6457754387958513,0.6501353637348724,1.0656532532640894,0.626815454323971,0.6440031737287768,0.943873973069117,0.6140061215695967,0.8891377037186351,0.9882282815681058,0.6829149030238647
2023-05-30,0.6919046635395372,0.6359452076989909,0.9255928594694909,0.648486862681914,0.6528650936820066,1.0685727840525736,0.6294472707308885,0.6467071563875233,0.9449350234111442,0.6165841553011316,0.8928709352152634,0.9921341515542621,0.6857822647551498
2023-05-31,0.682115453079288,0.6269477232081285,0.9181921972803783,0.6393119362592116,0.6436282231404652,1.0581539687731072,0.6205417203978518,0.6375574096180177,0.9408574066254182,0.6078605949889054,0.8802384123269966,0.9782976405229812,0.6760796752607362
2023-06-01,0.6777737021213883,0.6229571218143267,0.9150138394376323,0.6352426350886845,0.6395314482591218,1.054087166076873,0.616591894020526,0.6334992762310244,0.9394805111046387,0.6039914855754646,0.8746355837256973,0.9722525021031543,0.671776342790509
2023-06-02,0.6941721502303609,0.6380293059433557,0.9262627110473167,0.6506120620161447,0.6550046412076069,1.0697991492687386,0.6315100741547826,0.6488265233281472,0.944171020592009,0.6186048041557961,0.8957970218120308,0.9950213190580124,0.6880296873266071
2023-06-03,0.688769430893731,0.6330635445433732,0.9221180380806625,0.645548369433645,0.64990676132369,1.0644620080693645,0.6265950517244236,0.6437767275353599,0.9418155675928285,0.6137902230233845,0.8888250626375906,0.9875451812912512,0.6826747745795869
2023-06-04,0.6880782908560625,0.6324283021205866,0.9217403078785187,0.6449005992156952,0.649254617713136,1.0639478427121893,0.625966300057716,0.6431307350569458,0.941625537619108,0.61317432025704,0.8879331784166621,0.9866318934410578,0.681989750174822
2023-06-05,0.6594397420169801,0.6054735365812821,0.9112648759786012,0.6180591517344584,0.6215826967426676,1.0424363286418457,0.5999129182056026,0.6163629512006518,0.9344877067464471,0.5870401798622613,0.8500885238391587,0.9478684412562981,0.6536046128616889
2023-06-06,0.6858877110439481,0.6048680630447009,0.9203044523563855,0.642847480766478,0.620961114045925,1.0549471398658075,0.6239734612220883,0.6410832511826715,0.9406354014813059,0.5864531396823991,0.8492384353153195,0.9469781929448583,0.6798185539626247
2023-06-07,0.6669256114530036,0.5881458383041844,0.9113761586523201,0.6250752743895356,0.603793979692809,1.0413355774282278,0.6067230473084303,0.6233598188200914,0.9352756479468084,0.569653562060352,0.824911091750526,0.9215000294658187,0.6610242427124773
2023-06-08,0.6719868482536653,0.5926092226904819,0.9132033294887478,0.6298189128517496,0.6083761163772609,1.0448707912689417,0.6113274124161924,0.6280904388486017,0.9364376774881936,0.5690839084982916,0.8240861806587755,0.9207052163323378,0.666040694571414
