asset,model,trial,state,value,duration_s,param_n_estimators,param_max_depth,param_learning_rate,param_subsample,param_colsample_bytree,param_min_child_weight,param_num_leaves,param_feature_fraction,param_bagging_fraction,param_min_data_in_leaf,param_min_samples_leaf,param_max_features,param_hidden_layer_sizes_idx,param_batch_size,param_learning_rate_init,param_alpha
btc,random_forest,22,COMPLETE,0.4985055491602801,2.653495,700.0,9.0,,,,,,,,,2.0,sqrt,,,,
btc,random_forest,23,COMPLETE,0.4988008621476237,2.393077,600.0,8.0,,,,,,,,,1.0,sqrt,,,,
btc,random_forest,24,PRUNED,0.5186495671427037,0.689805,800.0,10.0,,,,,,,,,4.0,log2,,,,
btc,random_forest,25,PRUNED,0.5142124957039735,0.683354,700.0,7.0,,,,,,,,,2.0,0.5,,,,
btc,random_forest,26,PRUNED,0.4354888524729517,0.426198,500.0,14.0,,,,,,,,,15.0,sqrt,,,,
btc,random_forest,27,PRUNED,0.5011547292448492,0.591828,600.0,10.0,,,,,,,,,5.0,0.5,,,,
btc,random_forest,28,PRUNED,0.5150839320104373,0.301041,300.0,7.0,,,,,,,,,2.0,log2,,,,
btc,random_forest,29,PRUNED,0.4422966106134423,0.648506,800.0,9.0,,,,,,,,,13.0,sqrt,,,,
btc,mlp,0,COMPLETE,0.35938926731994786,1.256325,,,,,,,,,,,,,64_32,auto,0.005399484409787433,0.00025378155082656634
btc,mlp,1,COMPLETE,0.416395089535345,2.971378,,,,,,,,,,,,,128_64,auto,0.0004059611610484307,0.0001256104370001356
btc,mlp,2,COMPLETE,0.4094999730544177,1.255107,,,,,,,,,,,,,128_64,128,0.0037183641805732083,6.290644294586156e-06
btc,mlp,3,COMPLETE,0.3591177255592526,0.857895,,,,,,,,,,,,,64_32_16,128,0.00853618986286683,0.0017123375973163992
btc,mlp,4,COMPLETE,0.3792435813969228,2.554382,,,,,,,,,,,,,128_64,64,0.006586289317583112,1.0842262717330169e-05
btc,mlp,5,COMPLETE,0.4579593623351685,0.993254,,,,,,,,,,,,,64,64,0.007568292060167618,0.0037958531426706445
btc,mlp,6,PRUNED,0.3787722199255891,0.236378,,,,,,,,,,,,,64_32,128,0.00034889766548903674,0.0020651425578959264
btc,mlp,7,COMPLETE,0.423153244790293,1.599692,,,,,,,,,,,,,128_64,128,0.0035033984911586884,6.235377135673162e-06
